name,naics_description,naics_code,address,city,state,county,zip,phone,website,excess_food_low,excess_food_high,unique_id,data_source
Borakai,Retail Bakeries,311811,15870 Soquel Canyon Pkwy G,Chino Hills,CA,San Bernardino,91709,9095977993,,2.6939105,8.640845,FMP12564,EPA 2023
"Borden Hills Vineyard, LLC",Wineries,312130,20204 Atkins Rd,Lodi,CA,San Joaquin,95240,,,3.312606,10.625340000000001,FMP14328,EPA 2023
Bordenaves,Retail Bakeries,311811,109 Cervantes CT,Cotati,CA,Sonoma,94931,7075365890,www.bordenavesbakery.com,26.854702500000002,86.137725,FMP32848,EPA 2023
"Bordigioni Family Winery, LLC",Wineries,312130,6687 Sonoma Hwy,Santa Rosa,CA,Sonoma,95409,7075378007,www.annadelestatewinery.com,10.3955525,33.344225,FMP21932,EPA 2023
Borjn Winery,Wineries,312130,11270 Shenandoah Rd,Plymouth,CA,Amador,95669,2092453087,www.borjonwinery.com,7.143499,22.913110000000003,FMP18948,EPA 2023
Born 2 Bake,Retail Bakeries,311811,210 Penn St,Ramona,CA,San Diego,92065,7609948312,,17.4637915,56.015935000000006,FMP28165,EPA 2023
"Bosatara, LLC",Retail Bakeries,311811,10161 Bolsa Ave Ste 109b,Westminster,CA,Orange,92683,,,24.42399,78.34110000000001,FMP31997,EPA 2023
Boss Foods LLC,Retail Bakeries,311811,48 Los Pinos Spur,Nicasio,CA,Marin,94946,,,13.312222,42.699580000000005,FMP24558,EPA 2023
"Boss-Rose Cellars, LLC",Wineries,312130,1174 Carrara CT,Livermore,CA,Alameda,94550,4088060613,,21.940675,70.37575000000001,FMP30980,EPA 2023
Botanical Bakery LLC,Retail Bakeries,311811,634 Fiora Pl,Fairfield,CA,Solano,94534,7073448103,www.botanicalbakery.com,10.0681185,32.293965,FMP21716,EPA 2023
Botanicure Ingredients Inc,Rendering and Meat Byproduct Processing,311613,1260 E Locust St Ste 302,Ontario,CA,San Bernardino,91761,,,1.6530965,5.302385,FMP7242,EPA 2023
Bottling Group LLC,Soft Drink Manufacturing,312111,29000 Hesperian Blvd,Hayward,CA,Alameda,94545,5107813723,,8.4661935,27.155715,FMP19199,EPA 2023
"Bottling Group, LLC",Soft Drink Manufacturing,312111,1150 E North Ave,Fresno,CA,Fresno,93725,5594855050,www.pepsico.com,,,FMP41560,EPA 2023
"Botton, Anea Marie Kamahele",All Other Miscellaneous Food Manufacturing,311999,590 Fano Ln,Sonoma,CA,Sonoma,95476,7073041097,,2.5175,8.075000000000001,FMP11935,EPA 2023
"Bouchaine Vineyards, Inc.",Wineries,312130,1075 Buchli Station Rd,NAPA,CA,Napa,94559,7072529065,www.bouchaine.com,79.5,255.00000000000003,FMP36532,EPA 2023
"Boudin Holdings, Inc.",Retail Bakeries,311811,1620 E Monte Vista Ave,Vacaville,CA,Solano,95688,7074717240,www.boudinbakery.com,,,FMP40354,EPA 2023
"Boudin Holdings, Inc.",Retail Bakeries,311811,2345 Midway Dr,Santa Rosa,CA,Sonoma,95405,7073034100,www.boudinbakery.com,,,FMP40421,EPA 2023
"Boudin Holdings, Inc.",Retail Bakeries,311811,1734 Redwood Hwy,Corte Madera,CA,Marin,94925,4157371849,www.boudinbakery.com,,,FMP40891,EPA 2023
"Boudin Holdings, Inc.",Retail Bakeries,311811,12 Broadway Ln,Walnut Creek,CA,Contra Costa,94596,9516400638,www.boudinbakery.com,,,FMP40931,EPA 2023
"Boudin Holdings, Inc.",Retail Bakeries,311811,3121 Mowry Ave,Fremont,CA,Alameda,94538,5104567640,www.boudinbakery.com,,,FMP40964,EPA 2023
"Boudin Holdings, Inc.",Retail Bakeries,311811,170 Ofarrell St,San Francisco,CA,San Francisco,94102,4152964191,www.boudinbakery.com,,,FMP41458,EPA 2023
"Boudin Holdings, Inc.",Retail Bakeries,311811,2800 N Main St Unit 1038,Santa Ana,CA,Orange,92705,,www.boudinbakery.com,,,FMP41679,EPA 2023
"Boudin Holdings, Inc.",Retail Bakeries,311811,2803 Main St,Irvine,CA,Orange,92614,9492229111,www.boudinbakery.com,,,FMP41686,EPA 2023
"Boudin Holdings, Inc.",Retail Bakeries,311811,113 S Las Posas Rd # 112,San Marcos,CA,San Diego,92078,7607611150,www.boudinbakery.com,,,FMP41844,EPA 2023
"Boudoir Spirits, Inc.",Distilleries,312140,7197 Boulder Ave Ste 12,Highland,CA,San Bernardino,92346,9097146644,,2.3850000000000002,7.65,FMP11337,EPA 2023
Bougetz Cellars,Wineries,312130,1455 Inglewood Ave,Saint Helena,CA,Napa,94574,7073390976,www.bougetzcellars.com,49.566077,158.98553,FMP35604,EPA 2023
Boule En Paris L.L.C.,Retail Bakeries,311811,10740 Orline CT,Cupertino,CA,Santa Clara,95014,4088238688,,11.262288,36.124320000000004,FMP22673,EPA 2023
Bountiful Bakery,Retail Bakeries,311811,3527 N Verdugo Rd,Glendale,CA,Los Angeles,91208,8187958580,,21.6005475,69.28477500000001,FMP30823,EPA 2023
Bovino Vineyards LLC,Wineries,312130,5685 El Pomar Dr,Templeton,CA,San Luis Obispo,93465,8052382007,www.bovinovineyards.com,11.959953500000001,38.362115,FMP23217,EPA 2023
Bovino Vineyards LLC,Wineries,312130,8415 S Valentine Ave,Fresno,CA,Fresno,93706,,,2.013523,6.45847,FMP9628,EPA 2023
Bowker Vineyards,Wineries,312130,2570 Anderson Rd,Paso Robles,CA,San Luis Obispo,93446,,,1.9256225,6.176525000000001,FMP9155,EPA 2023
Bowman's Catering,All Other Miscellaneous Food Manufacturing,311999,440 S 9th St,Montague,CA,Siskiyou,96064,5303401695,,16.9706265,54.434085,FMP27785,EPA 2023
Boyd Specialties LLC,Meat Processed from Carcasses,311612,1016 E Cooley Dr Ste N,Colton,CA,San Bernardino,92324,9092195120,www.boydspecialties.com,159,510.00000000000006,FMP37459,EPA 2023
Brady's Bakery LLC,Retail Bakeries,311811,552 Ivy St,Glendale,CA,Los Angeles,91204,2815433613,www.bradysbakery.com,2.223138,7.130820000000001,FMP10629,EPA 2023
"Bragg Vineyards, LLC",Wineries,312130,2020 Cedar St,Calistoga,CA,Napa,94515,,,26.408734,84.70726,FMP32635,EPA 2023
Brand NAPA Valley LLC,Wineries,312130,90 Long Ranch Rd,Saint Helena,CA,Napa,94574,7079631199,www.brandnapavalley.com,5.8515445,18.769105,FMP17812,EPA 2023
Branded Spirits USA Ltd,Distilleries,312140,500 Sansome St Ste 600,San Francisco,CA,San Francisco,94111,4158135045,www.brandedspiritsusa.com,21.196767,67.98963,FMP30601,EPA 2023
Brander Vineyard,Wineries,312130,2401 Refugio Rd,Los Olivos,CA,Santa Barbara,93441,8056882455,www.brander.com,14.213063,45.58907000000001,FMP25306,EPA 2023
Brandini Inc.,Nonchocolate Confectionery Manufacturing,311340,1960 54th St,San Diego,CA,San Diego,92105,,,28.35023,90.9347,FMP33245,EPA 2023
Brans Sweet Treats LLC,Retail Bakeries,311811,1960 W Simpson Ave,Fresno,CA,Fresno,93705,,,2.1367745,6.853805,FMP10217,EPA 2023
"Brasas Food and Wine Society, LLC",Wineries,312130,4029 Hagen Rd,NAPA,CA,Napa,94558,,www.palmazvineyards.com,2.0479995,6.5690550000000005,FMP9799,EPA 2023
Brass Bear Brewing,Breweries,312120,28 Anacapa St Ste E,Santa Barbara,CA,Santa Barbara,93101,8057707651,www.brassbearbrewing.com,37.572071,120.51419000000001,FMP34702,EPA 2023
Brasset Cellars LLC,Wineries,312130,420 Hudson St Ste B,Healdsburg,CA,Sonoma,95448,,,2.936624,9.419360000000001,FMP13334,EPA 2023
Brasswood,Wineries,312130,3111 Saint Helena Hwy N,Saint Helena,CA,Napa,94574,7073025101,www.brasswood.com,18.532086,59.44254,FMP28909,EPA 2023
Bravante Vineyards,Wineries,312130,330 Stone Ridge Rd,Angwin,CA,Napa,94508,7079721114,www.bravantevineyards.com,5.448506,17.47634,FMP17466,EPA 2023
"Bravante Vineyards-Fowler, LP",Wineries,312130,2216 W Hyde Ave,Visalia,CA,Tulare,93291,7079652631,,6.48773,20.809700000000003,FMP18266,EPA 2023
Bravia,Confectionery Manufacturing from Purchased Chocolate,311352,1377 E Winter Rd Ste 102,Glendale,CA,Los Angeles,91205,8187204541,,8.0019135,25.666515,FMP19819,EPA 2023
Brawley Brownies,Retail Bakeries,311811,29605 Solana Way APT L2,Temecula,CA,Riverside,92591,7609606938,,16.1491795,51.799255,FMP27093,EPA 2023
Brazuca Bites Corp.,Retail Bakeries,311811,4653 Palo Verde Ave,Lakewood,CA,Los Angeles,90713,6262245384,,1.0729585,3.441565,FMP4917,EPA 2023
"Bread & Cie Wholesale, LLC",Commercial Bakeries,311812,4901 Pacific Hwy,San Diego,CA,San Diego,92110,6196881788,www.breadandcie.com,8.241871,26.436190000000003,FMP20019,EPA 2023
Bread and Friends LLC,Retail Bakeries,311811,1546 48th Ave,San Francisco,CA,San Francisco,94122,,www.breadsrsly.com,20.9446195,67.18085500000001,FMP30489,EPA 2023
Bread Crumbs,Commercial Bakeries,311812,2772 Clearwater St,Los Angeles,CA,Los Angeles,90039,,www.breadcrumbscatering.com,14.8169185,47.52596500000001,FMP25789,EPA 2023
Bread Deluxe Bakery,Retail Bakeries,311811,1420 E Plaza Blvd Ste D1,National City,CA,San Diego,91950,6194742624,,7.4844745,24.006805,FMP19316,EPA 2023
Bread Srsly LLC,Retail Bakeries,311811,2701 8th St Ste 112,Berkeley,CA,Alameda,94710,6462449553,www.breadsrsly.com,4.028954,12.923060000000001,FMP15754,EPA 2023
"Brecon Estate, Inc.",Wineries,312130,7450 Vineyard Dr,Paso Robles,CA,San Luis Obispo,93446,8052392200,www.breconestate.com,21.465,68.85000000000001,FMP30758,EPA 2023
Bred For Bread Bakery LLC,Retail Bakeries,311811,41008 Via Halcon,Temecula,CA,Riverside,92591,,,0.8867430000000001,2.8442700000000003,FMP2507,EPA 2023
"Brereton Family Vineyard, LLC",Wineries,312130,18580 Lomita Ave,Sonoma,CA,Sonoma,95476,7079339646,,3.2601625,10.457125000000001,FMP14194,EPA 2023
"Bressler Vineyards, LLC",Wineries,312130,1891 Vallejo St,Saint Helena,CA,Napa,94574,7079632903,www.bresslervineyards.com,5.213557,16.722730000000002,FMP17222,EPA 2023
Brew Bakers,Breweries,312120,209 W Main St,Grass Valley,CA,Nevada,95945,,www.brewbakersgv.com,3.7444235,12.010415,FMP15245,EPA 2023
Brew Crafty,Breweries,312120,2313 Bobby Ln,Santa Ana,CA,Orange,92706,,,1.6530965,5.302385,FMP7448,EPA 2023
Brew Crew,Breweries,312120,590 Shadowbrook CT,Redlands,CA,San Bernardino,92374,,,22.1805265,71.14508500000001,FMP31106,EPA 2023
Brew Rebellion,Breweries,312120,13444 California St,Yucaipa,CA,San Bernardino,92399,9519074844,www.brewrebellion.com,22.1805265,71.14508500000001,FMP31103,EPA 2023
Brew Rebellion,Breweries,312120,194 N Leland Norton Way # 1,San Bernardino,CA,San Bernardino,92408,,www.brewrebellion.com,2.0002465,6.415885,FMP9543,EPA 2023
Brew Ventures Incorporated,Breweries,312120,447 Grenache Cir,Clayton,CA,Contra Costa,94517,6503618321,,13.751539000000001,44.10871,FMP24918,EPA 2023
Brewed NAPA,Wineries,312130,865 Factory Stores Dr,NAPA,CA,Napa,94558,7076374858,www.brewednapa.com,2.105425,6.75325,FMP10069,EPA 2023
Brewer Brewer Lofgren LLP,All Other Miscellaneous Food Manufacturing,311999,650 University Ave # 220,Sacramento,CA,Sacramento,95825,9165501482,www.brewerlofgren.com,22.426022500000002,71.932525,FMP31272,EPA 2023
Brian Kesanen,"Dry, Condensed, and Evaporated Dairy Product Manufacturing",311514,1151 S Chestnut Ave # 1,Fresno,CA,Fresno,93702,7634479440,www.kesanen.com,1.498098,4.80522,FMP6303,EPA 2023
"Brian L. Kraft, Inc.",Cheese Manufacturing,311513,1141 Lynndale Dr,Sacramento,CA,Sacramento,95864,9164878000,,37.8643395,121.451655,FMP34729,EPA 2023
Brian Mast & Jennifer Waits Proprietors,Wineries,312130,2912 Diamond St,San Francisco,CA,San Francisco,94131,4154056686,www.waitsmast.com,9.948047,31.908830000000002,FMP21612,EPA 2023
"Brick Barn Winery, LLC",Wineries,312130,799 W Highway 246,Buellton,CA,Santa Barbara,93427,8056861208,www.brickbarnwineestate.com,31.910558,102.35462000000001,FMP33956,EPA 2023
"Brickstone Group, Inc.",All Other Miscellaneous Food Manufacturing,311999,15425 Antioch St Unit 304,Pacific Palisades,CA,Los Angeles,90272,3109914747,,21.2,68,FMP30611,EPA 2023
Bricolage Brands,Wineries,312130,311 San Benito Way,San Francisco,CA,San Francisco,94127,,www.lacunawines.com,2.4142295000000003,7.743755,FMP11468,EPA 2023
Bridgford Foods Corporation,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",311824,1308 N Patt St,Anaheim,CA,Orange,92801,7145265533,www.bridgford.com,5246.205,16827.45,FMP40945,EPA 2023
Bridlewood Winery LLC,Wineries,312130,3555 Roblar Ave,Santa Ynez,CA,Santa Barbara,93460,8056889000,www.bridlewoodestatewinery.com,75.4729275,242.082975,FMP36442,EPA 2023
"Bright People Foods, Inc.",Spice and Extract Manufacturing,311942,1640 Tide CT,Woodland,CA,Yolo,95776,5306696870,www.rightfoods.com,172.069641,551.9214900000001,FMP37535,EPA 2023
Brio Bake Shop,Retail Bakeries,311811,2404 E Main St,Ventura,CA,Ventura,93003,8056412404,www.briocafeventura.com,3.756428,12.04892,FMP15262,EPA 2023
Brioche De Paris LLC,Retail Bakeries,311811,1421 Locust St,Walnut Creek,CA,Contra Costa,94596,,,22.375805,71.77145,FMP31233,EPA 2023
Brion Scott Baker,Retail Bakeries,311811,6802 Oxford Dr,Huntington Beach,CA,Orange,92647,7148932266,,20.934841,67.14949,FMP30472,EPA 2023
Brison Family Jerky,Meat Processed from Carcasses,311612,2419 S Taylor Pl,Ontario,CA,San Bernardino,91761,9096388050,,4.228764,13.563960000000002,FMP16031,EPA 2023
Bristol Farms,Perishable Prepared Food Manufacturing,311991,915 E 230th St,Carson,CA,Los Angeles,90745,3102334700,www.bristolfarms.com,2526.5252905,8103.949045,FMP39067,EPA 2023
"Broc Cellars, LLC",Wineries,312130,1300 5th St,Berkeley,CA,Alameda,94710,4157285012,www.broccellars.com,16.2061545,51.982005,FMP27162,EPA 2023
Brochelle Vineyards,Wineries,312130,1625 Valley Quail Pl,Paso Robles,CA,San Luis Obispo,93446,8052268227,www.brochelle.com,6.0231585,19.319565,FMP17943,EPA 2023
"Broderick Is A Community, Not A Gang",Retail Bakeries,311811,2217 Michigan Blvd,West Sacramento,CA,Yolo,95691,,,1.0729585,3.441565,FMP4888,EPA 2023
Broken Earth Winery,Wineries,312130,5625 E Highway 46,Paso Robles,CA,San Luis Obispo,93446,8052392562,www.brokenearthwinery.com,35.683681,114.45709000000001,FMP31850,EPA 2023
Bronco Wine,Wineries,312130,645 Devlin Rd,NAPA,CA,Napa,94558,7072654400,www.broncowines.com,26.408734,84.70726,FMP32659,EPA 2023
Brooklyn West Winery,Wineries,312130,201 3rd St Ste 102,Oakland,CA,Alameda,94607,5108797763,www.brooklynwestwinery.com,3.4415285,11.038865000000001,FMP14602,EPA 2023
"Brooks Note Wines, LLC",Wineries,312130,4 Juanita Ave,Mill Valley,CA,Marin,94941,4156378106,www.brooksnotewinery.com,26.521465,85.06885000000001,FMP32772,EPA 2023
"Brookside Winery, LLC",Wineries,312130,2121 5th Ave Ste 207,San Diego,CA,San Diego,92101,6195401986,www.gen7wines.com,2.4742255,7.9361950000000006,FMP11752,EPA 2023
Brother Bru Bru's,All Other Miscellaneous Food Manufacturing,311999,5702 Lemp Ave,North Hollywood,CA,Los Angeles,91601,4242061990,www.brobrubru.com,5.9696285,19.147865000000003,FMP17908,EPA 2023
Brothers Bakery,Retail Bakeries,311811,16501 Ventura Blvd # 400,Encino,CA,Los Angeles,91436,8183315870,www.brothers-bakery.com,2.027674,6.50386,FMP9694,EPA 2023
Brothers International Desserts,Ice Cream and Frozen Dessert Manufacturing,311520,3400 W Segerstrom Ave,Santa Ana,CA,Orange,92704,9496550080,www.brothersdesserts.com,811.9032105,2604.217845,FMP38645,EPA 2023
Brouwerij West,Breweries,312120,110 E 22nd St,San Pedro,CA,Los Angeles,90731,9083912599,www.brouwerijwest.com,4.6802445,15.012105000000002,FMP16640,EPA 2023
Brown Bag Products Inc.,All Other Miscellaneous Food Manufacturing,311999,40 Lexington Way,Trabuco Canyon,CA,Orange,92679,9497665056,,9.656838500000001,30.974765,FMP21334,EPA 2023
Brown Cow Vineyards,Wineries,312130,938 Walnut Dr,Paso Robles,CA,San Luis Obispo,93446,8054233155,,19.933247,63.93683000000001,FMP29968,EPA 2023
"Brown Estate Vineyards, LLC",Wineries,312130,3233 Sage Canyon Rd,Saint Helena,CA,Napa,94574,7079632435,www.brownestate.com,26.8922265,86.25808500000001,FMP42426,EPA 2023
"Brown Estate Vineyards, LLC",Wineries,312130,48 Gold St,San Francisco,CA,San Francisco,94133,3103136855,www.brownestate.com,,,FMP32866,EPA 2023
"Brownie Bite Fundraiser, Inc.",Retail Bakeries,311811,27890 Clinton Keith Rd,Murrieta,CA,Riverside,92562,7606796977,www.browniefundraiser.com,4.3150745,13.840805000000001,FMP16156,EPA 2023
Bruise Bomb,Retail Bakeries,311811,3950 Ohio St Unit 304,San Diego,CA,San Diego,92104,6197369262,,1.0729585,3.441565,FMP4905,EPA 2023
Brut Bottling LLC,Wineries,312130,1099 La Grande Ave,NAPA,CA,Napa,94558,7072656293,www.brutbottling.com,2.611522,8.37658,FMP12235,EPA 2023
"Bruzzone Family Vineyards, LLC",Wineries,312130,100 Enterprise Way C10,Scotts Valley,CA,Santa Cruz,95066,8313320909,www.bruzzonevineyards.com,8.565436,27.474040000000002,FMP20338,EPA 2023
Bubble & Wrap Waffle Co.,Retail Bakeries,311811,2070 Broadway St,Redwood City,CA,San Mateo,94063,,,18.9443465,60.76488500000001,FMP29244,EPA 2023
"Bubbles Bakeries, Inc.",Retail Bakeries,311811,15215 15225 Keswick St,Van Nuys,CA,Los Angeles,91405,8187861700,www.bubblesbakingco.com,24.68634,79.18260000000001,FMP32083,EPA 2023
Bucher Vineyard,Wineries,312130,5293 Westside Rd,Healdsburg,CA,Sonoma,95448,7074842346,www.bucher.wine,4.040932,12.961480000000002,FMP15781,EPA 2023
Buddery Baked LLC,Retail Bakeries,311811,15403 Olive St,Baldwin Park,CA,Los Angeles,91706,,,0.8867430000000001,2.8442700000000003,FMP1232,EPA 2023
Buddha Bakeshop,Retail Bakeries,311811,226 Grand Ave Unit 304,Long Beach,CA,Los Angeles,90803,,,15.4289625,49.489125,FMP26448,EPA 2023
Buena Vista Carneros,Wineries,312130,849 Zinfandel Ln,Saint Helena,CA,Napa,94574,,www.buenavistawinery.com,59.419678,190.59142000000003,FMP36035,EPA 2023
"Buena Vista Road Vineyard, LLC",Wineries,312130,2837 Hidden Valley Rd,Templeton,CA,San Luis Obispo,93465,8054341137,,4.810757,15.43073,FMP16802,EPA 2023
Buena Yerba Beverage LLC,Distilleries,312140,750 6th Ave,San Francisco,CA,San Francisco,94118,4153906650,,5.336888,17.11832,FMP17378,EPA 2023
Buffalo Baking Company Inc.,Commercial Bakeries,311812,4543 Balsam Dr,Stockton,CA,San Joaquin,95212,2097519157,www.buffalobakingco.com,1.766172,5.665080000000001,FMP8302,EPA 2023
Buho Bakery LLC,Retail Bakeries,311811,300 Pinetop Cir APT 9,Colfax,CA,Placer,95713,,,0.8867430000000001,2.8442700000000003,FMP2099,EPA 2023
Buiced Inc.,Fruit and Vegetable Canning,311421,5848 W Olympic Blvd # 101,Los Angeles,CA,Los Angeles,90036,3234247467,www.buiced.com,3.3926095,10.881955000000001,FMP14495,EPA 2023
Bulacan Bakery,Retail Bakeries,311811,2110 Springs Rd Ste 24b,Vallejo,CA,Solano,94591,7075543476,,10.0681185,32.293965,FMP21715,EPA 2023
Bullcat Vineyards LLC,Wineries,312130,1930 Redwood Hill Rd,Santa Rosa,CA,Sonoma,95404,,,32.957785,105.71365,FMP34101,EPA 2023
Bulletproof Brands Co Inc.,Soft Drink Manufacturing,312111,1704 Halifax Way,El Dorado Hills,CA,El Dorado,95762,,www.bulletproofenergy.com,34.293809,109.99901000000001,FMP34327,EPA 2023
Bump City Bakery,Retail Bakeries,311811,1308 Michelle CT,Rohnert Park,CA,Sonoma,94928,5108822880,www.bumpcitybakery.com,1.0729585,3.441565,FMP4853,EPA 2023
"Bundts and Crumpets Specialty Tea, LLC",Retail Bakeries,311811,3740 Whitworth Dr,Dublin,CA,Alameda,94568,9254531201,www.bundtsandcrumpetstea.com,2.2770655,7.303795000000001,FMP10875,EPA 2023
Bunny Grey Bakery,Retail Bakeries,311811,1499 Grey Bunny Dr,Roseville,CA,Placer,95747,,,7.2272655,23.181795,FMP19023,EPA 2023
Bunny Hunny's Gummy Moon Travel Agency,Coffee and Tea Manufacturing,311920,1300 Clay St Ste 600,Oakland,CA,Alameda,94612,,,1.5155615,4.861235000000001,FMP6660,EPA 2023
"Bunting Winery & Vineyards, LLC",Wineries,312130,200 Tiffany CT,Escalon,CA,San Joaquin,95320,,www.buntingwinery.com,28.9579545,92.884005,FMP33362,EPA 2023
Burgess Baking Company,Retail Bakeries,311811,115 E Main St,Ripon,CA,San Joaquin,95366,,www.burgessbaking.com,19.253999,61.75811,FMP29466,EPA 2023
Burgess Cellars Inc.,Wineries,312130,1108 Deer Park Rd,Saint Helena,CA,Napa,94574,7079634766,www.burgesscellars.com,65.41313,209.81570000000002,FMP36207,EPA 2023
Burning Beard Brewing Company,Breweries,312120,785 Vernon Way,El Cajon,CA,San Diego,92020,6194569185,www.burningbeardbrewing.com,38.7938005,124.432945,FMP34819,EPA 2023
Burnsphilp Food Ingredients Inc,All Other Miscellaneous Food Manufacturing,311999,444 W Roosevelt Ave,Montebello,CA,Los Angeles,90640,3237281264,,14.879008,47.725120000000004,FMP25890,EPA 2023
Buselli Family Wines,Wineries,312130,620 Trancas St,NAPA,CA,Napa,94558,7072242211,www.buselliwines.com,33.0109175,105.88407500000001,FMP34151,EPA 2023
Bushong Vintage,Wineries,312130,565 12th St,Paso Robles,CA,San Luis Obispo,93446,8056101600,www.bushongvintagecompany.com,2.036578,6.53242,FMP9720,EPA 2023
Bushong Vintage Co,Wineries,312130,6994 Estrella Rd,San Miguel,CA,San Luis Obispo,93451,8057120366,www.bushongvintagecompany.com,1.5868465,5.089885000000001,FMP6902,EPA 2023
"Busseto Foods, Inc.",All Other Miscellaneous Food Manufacturing,311999,1351 N Crystal Ave,Fresno,CA,Fresno,93728,5594859882,www.busseto.com,1021.829082,3277.56498,FMP40256,EPA 2023
"Busseto Foods, Inc.",Meat Processed from Carcasses,311612,1090 W Church Ave,Fresno,CA,Fresno,93706,5592379591,www.busseto.com,,,FMP38745,EPA 2023
Busy B Cookies,Retail Bakeries,311811,1409 Ridgewood Dr,San Jose,CA,Santa Clara,95118,6507931141,www.busybcookies.com,1.0729585,3.441565,FMP4854,EPA 2023
"Butchers Fine Sales, LLC",Breweries,312120,9962 Prospect Ave,Santee,CA,San Diego,92071,6193160590,,3.9436240000000002,12.649360000000001,FMP15557,EPA 2023
Butter & Salt Home Baker LLC,Retail Bakeries,311811,1217 Buttercup Way,Beaumont,CA,Riverside,92223,,,,,FMP43554,EPA 2023
Butter Barn Butter,Retail Bakeries,311811,3926 Ceanothus Pl APT B,Calabasas,CA,Los Angeles,91302,3107750979,,0.8867430000000001,2.8442700000000003,FMP2437,EPA 2023
"Buttercups Cool Treats, LLC",Retail Bakeries,311811,775 Parmenter Ave,Thousand Oaks,CA,Ventura,91362,3105607396,,17.1423995,54.985055,FMP27922,EPA 2023
