name,naics_description,naics_code,address,city,state,county,zip,phone,website,excess_food_low,excess_food_high,unique_id,data_source,latitude,longitude,geocode_status
Bubble & Wrap Waffle Co.,Retail Bakeries,311811,2070 Broadway St,Redwood City,CA,San Mateo,94063,,,18.9443465,60.76488500000001,FMP29244,EPA 2023,37.486598829048,-122.227622923776,success
"Bubbles Bakeries, Inc.",Retail Bakeries,311811,15215 15225 Keswick St,Van Nuys,CA,Los Angeles,91405,8187861700,www.bubblesbakingco.com,24.68634,79.18260000000001,FMP32083,EPA 2023,34.210321434853,-118.463375080925,success
Bucher Vineyard,Wineries,312130,5293 Westside Rd,Healdsburg,CA,Sonoma,95448,7074842346,www.bucher.wine,4.040932,12.961480000000002,FMP15781,EPA 2023,38.548574003908,-122.870940750975,success
Buddery Baked LLC,Retail Bakeries,311811,15403 Olive St,Baldwin Park,CA,Los Angeles,91706,,,0.8867430000000001,2.8442700000000003,FMP1232,EPA 2023,34.099793449247,-117.944665378594,success
Buddha Bakeshop,Retail Bakeries,311811,226 Grand Ave Unit 304,Long Beach,CA,Los Angeles,90803,,,15.4289625,49.489125,FMP26448,EPA 2023,33.764391694783,-118.147990649809,success
Buena Vista Carneros,Wineries,312130,849 Zinfandel Ln,Saint Helena,CA,Napa,94574,,www.buenavistawinery.com,59.419678,190.59142000000003,FMP36035,EPA 2023,38.486188357496,-122.43758877101,success
"Buena Vista Road Vineyard, LLC",Wineries,312130,2837 Hidden Valley Rd,Templeton,CA,San Luis Obispo,93465,8054341137,,4.810757,15.43073,FMP16802,EPA 2023,35.542941962288,-120.761287402626,success
Buena Yerba Beverage LLC,Distilleries,312140,750 6th Ave,San Francisco,CA,San Francisco,94118,4153906650,,5.336888,17.11832,FMP17378,EPA 2023,37.774484789013,-122.463738922201,success
Buffalo Baking Company Inc.,Commercial Bakeries,311812,4543 Balsam Dr,Stockton,CA,San Joaquin,95212,2097519157,www.buffalobakingco.com,1.766172,5.665080000000001,FMP8302,EPA 2023,38.048581169194,-121.256961408334,success
Buho Bakery LLC,Retail Bakeries,311811,300 Pinetop Cir APT 9,Colfax,CA,Placer,95713,,,0.8867430000000001,2.8442700000000003,FMP2099,EPA 2023,39.08990601573,-120.949563665732,success
Buiced Inc.,Fruit and Vegetable Canning,311421,5848 W Olympic Blvd # 101,Los Angeles,CA,Los Angeles,90036,3234247467,www.buiced.com,3.3926095,10.881955000000001,FMP14495,EPA 2023,34.057421558481,-118.35799323547,success
Bulacan Bakery,Retail Bakeries,311811,2110 Springs Rd Ste 24b,Vallejo,CA,Solano,94591,7075543476,,10.0681185,32.293965,FMP21715,EPA 2023,38.106070309374,-122.217286504683,success
Bullcat Vineyards LLC,Wineries,312130,1930 Redwood Hill Rd,Santa Rosa,CA,Sonoma,95404,,,32.957785,105.71365,FMP34101,EPA 2023,38.526967290561,-122.715625165323,success
Bulletproof Brands Co Inc.,Soft Drink Manufacturing,312111,1704 Halifax Way,El Dorado Hills,CA,El Dorado,95762,,www.bulletproofenergy.com,34.293809,109.99901000000001,FMP34327,EPA 2023,38.722025272069,-121.088708855212,success
Bump City Bakery,Retail Bakeries,311811,1308 Michelle CT,Rohnert Park,CA,Sonoma,94928,5108822880,www.bumpcitybakery.com,1.0729585,3.441565,FMP4853,EPA 2023,38.330382416519,-122.686316783164,success
"Bundts and Crumpets Specialty Tea, LLC",Retail Bakeries,311811,3740 Whitworth Dr,Dublin,CA,Alameda,94568,9254531201,www.bundtsandcrumpetstea.com,2.2770655,7.303795000000001,FMP10875,EPA 2023,37.70875393946,-121.867408442113,success
Bunny Grey Bakery,Retail Bakeries,311811,1499 Grey Bunny Dr,Roseville,CA,Placer,95747,,,7.2272655,23.181795,FMP19023,EPA 2023,38.797290593213,-121.323328813059,success
Bunny Hunny's Gummy Moon Travel Agency,Coffee and Tea Manufacturing,311920,1300 Clay St Ste 600,Oakland,CA,Alameda,94612,,,1.5155615,4.861235000000001,FMP6660,EPA 2023,37.80460204704,-122.273957174102,success
"Bunting Winery & Vineyards, LLC",Wineries,312130,200 Tiffany CT,Escalon,CA,San Joaquin,95320,,www.buntingwinery.com,28.9579545,92.884005,FMP33362,EPA 2023,37.805642092927,-120.996226070512,success
Burgess Baking Company,Retail Bakeries,311811,115 E Main St,Ripon,CA,San Joaquin,95366,,www.burgessbaking.com,19.253999,61.75811,FMP29466,EPA 2023,37.73910875995,-121.122113496164,success
Burning Beard Brewing Company,Breweries,312120,785 Vernon Way,El Cajon,CA,San Diego,92020,6194569185,www.burningbeardbrewing.com,38.7938005,124.432945,FMP34819,EPA 2023,32.811990136453,-116.971981515988,success
Burnsphilp Food Ingredients Inc,All Other Miscellaneous Food Manufacturing,311999,444 W Roosevelt Ave,Montebello,CA,Los Angeles,90640,3237281264,,14.879008,47.725120000000004,FMP25890,EPA 2023,34.004397264508,-118.107533412082,success
Buselli Family Wines,Wineries,312130,620 Trancas St,NAPA,CA,Napa,94558,7072242211,www.buselliwines.com,33.0109175,105.88407500000001,FMP34151,EPA 2023,38.324923710071,-122.28562155905,success
Bushong Vintage,Wineries,312130,565 12th St,Paso Robles,CA,San Luis Obispo,93446,8056101600,www.bushongvintagecompany.com,2.036578,6.53242,FMP9720,EPA 2023,35.626679909153,-120.692615151124,success
Bushong Vintage Co,Wineries,312130,6994 Estrella Rd,San Miguel,CA,San Luis Obispo,93451,8057120366,www.bushongvintagecompany.com,1.5868465,5.089885000000001,FMP6902,EPA 2023,35.717857411567,-120.624267948371,success
"Busseto Foods, Inc.",All Other Miscellaneous Food Manufacturing,311999,1351 N Crystal Ave,Fresno,CA,Fresno,93728,5594859882,www.busseto.com,1021.829082,3277.56498,FMP40256,EPA 2023,36.759705780302,-119.832370937075,success
"Busseto Foods, Inc.",Meat Processed from Carcasses,311612,1090 W Church Ave,Fresno,CA,Fresno,93706,5592379591,www.busseto.com,,,FMP38745,EPA 2023,36.714055869326,-119.825160341037,success
Busy B Cookies,Retail Bakeries,311811,1409 Ridgewood Dr,San Jose,CA,Santa Clara,95118,6507931141,www.busybcookies.com,1.0729585,3.441565,FMP4854,EPA 2023,37.247570352842,-121.889907603117,success
"Butchers Fine Sales, LLC",Breweries,312120,9962 Prospect Ave,Santee,CA,San Diego,92071,6193160590,,3.9436240000000002,12.649360000000001,FMP15557,EPA 2023,32.831427782016,-116.980222464962,success
Butter & Salt Home Baker LLC,Retail Bakeries,311811,1217 Buttercup Way,Beaumont,CA,Riverside,92223,,,,,FMP43554,EPA 2023,33.94134499877,-116.958980928463,success
Butter Barn Butter,Retail Bakeries,311811,3926 Ceanothus Pl APT B,Calabasas,CA,Los Angeles,91302,3107750979,,0.8867430000000001,2.8442700000000003,FMP2437,EPA 2023,34.130806874956,-118.705367265667,success
"Buttercups Cool Treats, LLC",Retail Bakeries,311811,775 Parmenter Ave,Thousand Oaks,CA,Ventura,91362,3105607396,,17.1423995,54.985055,FMP27922,EPA 2023,34.187389276736,-118.842561036956,success
Buttersplash Bakery LLC,Retail Bakeries,311811,4302 Rafael St,Irvine,CA,Orange,92604,,,0.8867430000000001,2.8442700000000003,FMP2575,EPA 2023,33.698685888313,-117.786590809141,success
"By The Slice, LLC",Retail Bakeries,311811,2560 Progress St Ste B,Vista,CA,San Diego,92081,,,0.8867430000000001,2.8442700000000003,FMP1911,EPA 2023,33.147059887762,-117.218093704435,success
Bybys Bakery,Retail Bakeries,311811,5173 Long Beach Blvd,Long Beach,CA,Los Angeles,90805,5627261660,,1.422414,4.562460000000001,FMP6097,EPA 2023,33.850247305627,-118.195190266236,success
"Bymofo, LLC",Wineries,312130,239 Theresa CT,Healdsburg,CA,Sonoma,95448,,,1.8656,5.984,FMP8889,EPA 2023,38.62327331713,-122.869122611865,success
Byrnes & Kiefer Co,All Other Miscellaneous Food Manufacturing,311999,501 Airpark Dr,Fullerton,CA,Orange,92833,7145544000,www.bkcompany.com,265.563072,851.8060800000001,FMP37959,EPA 2023,33.875575444031,-117.970877883169,success
"Byte Foods, Inc.",All Other Miscellaneous Food Manufacturing,311999,3095 Kerner Blvd Ste S,San Rafael,CA,Marin,94901,4154195233,www.bytetechnology.co,43.4751315,139.44853500000002,FMP35241,EPA 2023,37.956950893122,-122.499570620979,success
Bz Sweet Home Bake,Retail Bakeries,311811,12427 Lewis Ave,Chino,CA,San Bernardino,91710,9095918987,,3.3969025,10.895725,FMP14508,EPA 2023,34.027586103563,-117.69915516207,success
C & J Bakery,Retail Bakeries,311811,7108 Katella Ave,Stanton,CA,Orange,90680,7148674228,,2.251122,7.220580000000001,FMP10760,EPA 2023,33.802740862947,-118.009434549746,success
C B Raff Beverage,Distilleries,312140,744 Linden Ave,Burlingame,CA,San Mateo,94010,6507734069,,2.65,8.5,FMP12436,EPA 2023,37.583680174653,-122.350924295244,success
C Cup Cupcakes,Commercial Bakeries,311812,1981 Felicita Rd,Escondido,CA,San Diego,92025,7608152830,,12.474133,40.01137,FMP23683,EPA 2023,33.097835143224,-117.083074473428,success
C Jcc,Retail Bakeries,311811,24344 4th Ave,Corcoran,CA,Kings,93212,5597997075,www.cupcakesandjcc.com,1.814031,5.81859,FMP8576,EPA 2023,36.12011914935,-119.536431714339,success
C NC Noodle Co.,"Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",311824,1787 Sabre St,Hayward,CA,Alameda,94545,,,40.9901735,131.477915,FMP35082,EPA 2023,37.656622402149,-122.130382567263,success
"C R Buns, Inc.",Retail Bakeries,311811,309 Cherry Ln,Manteca,CA,San Joaquin,95337,2093821552,,22.46299,72.0511,FMP31284,EPA 2023,37.801463043068,-121.231082520122,success
C W G N Inc,Wineries,312130,321 Spring St,Nevada City,CA,Nevada,95959,5302659463,www.ncwinery.com,22.7403655,72.94079500000001,FMP31445,EPA 2023,39.262271128562,-121.020172770363,success
C. Mondavi & Family,Wineries,312130,2800 Main St,Saint Helena,CA,Napa,94574,7079672200,www.ckmondavi.com,357.0806895,1145.353155,FMP38179,EPA 2023,38.515553516867,-122.484510088324,success
"C. Nadalie Wines, LLC",Wineries,312130,1813 Spring Mountain CT,Saint Helena,CA,Napa,94574,,,26.408734,84.70726,FMP32630,EPA 2023,38.50539772134,-122.479713314707,success
"C.G. Di Arie Vineyard & Winery, LLC",Wineries,312130,1821 Pleasant Valley Rd,Placerville,CA,El Dorado,95667,,www.cgdiarie.com,,,FMP41034,EPA 2023,38.677928298983,-120.767859461558,success
"C.J. Foods, Inc.",All Other Miscellaneous Food Manufacturing,311999,4 Centerpointe Dr Ste 100,La Palma,CA,Orange,90623,7143677200,www.cjfoods.com,69.337462,222.40318000000002,FMP39959,EPA 2023,33.860808857559,-118.029532366021,success
"C.R.P. Seasoning, LLC",All Other Miscellaneous Food Manufacturing,311999,2200 N Locust Ave,Compton,CA,Los Angeles,90221,,,1.7841655,5.7227950000000005,FMP8387,EPA 2023,33.908788952761,-118.199539537169,success
"C.Z.G. Enterprises, LLC",Confectionery Manufacturing from Purchased Chocolate,311352,1733 Bathgate CT,Folsom,CA,Sacramento,95630,9169832222,www.folsompharmacy.com,8.598084,27.578760000000003,FMP20378,EPA 2023,38.650336713496,-121.111830611209,success
CA Del Grvino LLC,Wineries,312130,2510 E Clark Ave,Santa Maria,CA,Santa Barbara,93455,,www.store.grevino.com,14.867003500000001,47.686615,FMP25876,EPA 2023,34.865137249032,-120.370747727959,success
Cabell Vineyard LLC,Wineries,312130,4481 Silverado Trl,Calistoga,CA,Napa,94515,,,1.6530965,5.302385,FMP7640,EPA 2023,38.573873919976,-122.542659118167,success
"Cabfest, Inc.",Wineries,312130,110 Portola Dr APT 6,San Francisco,CA,San Francisco,94131,5592846242,www.cabfest.com,3.6537405,11.719545,FMP15054,EPA 2023,37.748947850084,-122.443971801621,success
Cabin 11 Bakery,Retail Bakeries,311811,11 San Marcos Trout CLB,Santa Barbara,CA,Santa Barbara,93105,8052842445,,13.6972405,43.934545,FMP24865,EPA 2023,34.491210455451,-119.798646950092,success
Cacciatore Fine Wines and Olive Oil Corp.,Wineries,312130,1875 S Elm St,Pixley,CA,Tulare,93256,5597579463,www.cwocorp.com,38.522679000000004,123.56331000000002,FMP34797,EPA 2023,35.957917544848,-119.286183547334,success
"Cacique, Inc.",Cheese Manufacturing,311513,800 Royal Oaks Dr Ste 200,Monrovia,CA,Los Angeles,91016,6269613399,www.caciqueinc.com,1278.322423,4100.27947,FMP40943,EPA 2023,34.143147823752,-117.988553303105,success
Cada LLC,Wineries,312130,45 El Monte Way,NAPA,CA,Napa,94558,7073022266,,3.4682405,11.124545000000001,FMP14702,EPA 2023,38.297472900926,-122.263810960039,success
Caelesta Vineyards LLC,Wineries,312130,474 Lake Sherwood Dr,Lake Sherwood,CA,Ventura,91361,,,2.2002685,7.0574650000000005,FMP10538,EPA 2023,34.141403521521,-118.868674395504,success
Cafe Esmeralda Cakes & Bakery,Retail Bakeries,311811,2708 N Broadway,Los Angeles,CA,Los Angeles,90031,,,15.4289625,49.489125,FMP26458,EPA 2023,34.073607131184,-118.214198217348,success
"Cafe Virtuoso, LLC",Coffee and Tea Manufacturing,311920,1622 National Ave,San Diego,CA,San Diego,92113,6195501830,www.cafevirtuoso.com,27.159055000000002,87.11395,FMP32919,EPA 2023,32.703885952872,-117.149622231323,success
"Cafecito Organico Oc, LLC",Coffee and Tea Manufacturing,311920,710 N Heliotrope Dr,Los Angeles,CA,Los Angeles,90029,2135378367,www.cafecitoorganico.com,106.74836,342.40040000000005,FMP41734,EPA 2023,34.083853692303,-118.294875725021,success
"Cafecito Organico Oc, LLC",Coffee and Tea Manufacturing,311920,2930 Bristol St Ste C105,Costa Mesa,CA,Orange,92626,2135378367,www.cafecitoorganico.com,,,FMP39560,EPA 2023,33.677078400315,-117.886971360272,success
Caffe Cardinale Coffee Roasting Co,Coffee and Tea Manufacturing,311920,246 The Crossroads Blvd,Carmel,CA,Monterey,93923,8316262095,www.carmelcoffee.com,49.504703,158.78867000000002,FMP35601,EPA 2023,36.537831591403,-121.909198338448,success
Cafiero Pasta Co,All Other Miscellaneous Food Manufacturing,311999,714 W Boyd Rd,Pleasant Hill,CA,Contra Costa,94523,9253764040,,15.264742,48.96238,FMP26274,EPA 2023,37.943343721639,-122.084869162199,success
"Cake Social, LLC",Retail Bakeries,311811,4769 Fair Ave Ste A,Oakland,CA,Alameda,94619,7576104198,,1.6387865,5.2564850000000005,FMP7056,EPA 2023,37.786215082052,-122.184075310858,success
Cake Studio At Cafe Attila,Retail Bakeries,311811,2211 San Ramon Vly Blvd,San Ramon,CA,Contra Costa,94583,9258372886,www.cafeattila.com,22.375805,71.77145,FMP31234,EPA 2023,37.781475516333,-121.978783412673,success
Cakeheads,Retail Bakeries,311811,6510 Costello Ave,Van Nuys,CA,Los Angeles,91401,8186932110,,2.4880585,7.980565,FMP11807,EPA 2023,34.18872333458,-118.437731503924,success
Cakewalk,Retail Bakeries,311811,3432 E Chapman Ave,Orange,CA,Orange,92869,7146026461,www.cakewalksupplies.com,1.012618,3.2480200000000004,FMP4472,EPA 2023,33.787724000474,-117.816641975372,success
"Cakewalk Wines, LLC",Wineries,312130,1011 Terrace Dr,NAPA,CA,Napa,94559,,,33.0109175,105.88407500000001,FMP34123,EPA 2023,38.296608187993,-122.269499019266,success
Cal Nor Brewing Company,Breweries,312120,800 Broadway St,Chico,CA,Butte,95928,5305923845,www.norcalbc.com,6.2431085,20.025065,FMP18107,EPA 2023,39.725527122673,-121.836631640475,success
"Cal Ranch, Inc.",Dried and Dehydrated Food Manufacturing,311423,2628 Concord Blvd,Concord,CA,Contra Costa,94519,9254292900,www.calranchfood.com,265,850.0000000000001,FMP37949,EPA 2023,37.977336714571,-122.027306811505,success
Cal Traders,Roasted Nuts and Peanut Butter Manufacturing,311911,1260 Muir Ave,Chico,CA,Butte,95973,5305661405,www.farmersinternational.com,19.6941375,63.169875000000005,FMP29779,EPA 2023,39.74843622153,-121.903420092323,success
Calaveras Creek Winery LLC,Wineries,312130,1246 Rose St,Berkeley,CA,Alameda,94702,,,21.940675,70.37575000000001,FMP30983,EPA 2023,37.876690209645,-122.289696001428,success
"Calavo Growers, Inc.",Perishable Prepared Food Manufacturing,311991,1141 Cummings Rd Ste A,Santa Paula,CA,Ventura,93060,8055251245,www.calavo.com,28073.3315,90046.535,FMP39405,EPA 2023,34.334429637979,-119.122103670149,success
Calbee America Incorporated,All Other Miscellaneous Food Manufacturing,311999,2600 Maxwell Way,Fairfield,CA,Solano,94534,7074272500,www.calbeena.com,2878.8456260000003,9234.033140000001,FMP39104,EPA 2023,38.231058875316,-122.080039799164,success
"Calcareous Vineyard, LLC",Wineries,312130,3430 Peachy Canyon Rd,Paso Robles,CA,San Luis Obispo,93446,8052390289,www.calcareous.com,34.545612,110.80668000000001,FMP34363,EPA 2023,35.623934210409,-120.751297854683,success
Cal-Czech Distillery,Distilleries,312140,577 Live Oak Dr,Angels Camp,CA,Calaveras,95222,2097362990,,,,FMP39723,EPA 2023,38.073074234177,-120.566958939963,success
Cali Kush Creations,Retail Bakeries,311811,2442 Iowa Ave APT G4,Riverside,CA,Riverside,92507,9516809076,,12.9193595,41.439455,FMP24097,EPA 2023,33.988383247497,-117.339765077419,success
Calicorn Popcorn LLC,All Other Miscellaneous Food Manufacturing,311999,847 Missouri St APT A,San Diego,CA,San Diego,92109,4022148641,www.calicornpopcorn.com,5.353,17.17,FMP17395,EPA 2023,32.800414784513,-117.255746837358,success
California Almond Growers Exchange Inc,Roasted Nuts and Peanut Butter Manufacturing,311911,1802 C St,Sacramento,CA,Sacramento,95811,,,52.0634635,166.996015,FMP35696,EPA 2023,38.584985428215,-121.479172341042,success
California Alternative Treatment Services Inc,Retail Bakeries,311811,2323 Melanie Pl,Santa Cruz,CA,Santa Cruz,95062,,,0.8867430000000001,2.8442700000000003,FMP1792,EPA 2023,36.960315619957,-121.98202098802,success
"California Appellation Wine Sales, LLC",Wineries,312130,926 Wawona St,San Francisco,CA,San Francisco,94116,4159395013,,3.044479,9.765310000000001,FMP13615,EPA 2023,37.737452919022,-122.476692905123,success
"California Brewing Company, Inc.",Breweries,312120,5310 Doberman Ln,Anderson,CA,Shasta,96007,5305264686,www.californiabrewingcompany.com,3.5568035,11.408615000000001,FMP14866,EPA 2023,40.439391118146,-122.392830225225,success
California Coalition For Truth In Olive Oil Labeling,Fats and Oils Refining and Blending,311225,1521 I St,Sacramento,CA,Sacramento,95814,,,2.4215965,7.767385000000001,FMP11512,EPA 2023,38.57952652076,-121.485736049594,success
California Coast Cider Company LLC,Wineries,312130,7411 E Hurlbut Ave,Sebastopol,CA,Sonoma,95472,7078292249,www.acecider.com,2.626044,8.423160000000001,FMP12288,EPA 2023,38.412522739494,-122.832877259696,success
"California Cupcake Company, Inc.",Commercial Bakeries,311812,4217 Dusk Ln,Oceanside,CA,San Diego,92056,7602164597,,14.9689755,48.013695000000006,FMP26008,EPA 2023,33.178881288833,-117.283101022594,success
"California Dairies, Inc.",Fluid Milk Manufacturing,311511,2000 N Plaza Dr,Visalia,CA,Tulare,93291,5596252200,www.californiadairies.com,87953.6855,282115.59500000003,FMP39450,EPA 2023,36.342296538064,-119.394480391038,success
California Del Sur,Ice Cream and Frozen Dessert Manufacturing,311520,11936 Valerio St,North Hollywood,CA,Los Angeles,91605,8187644009,www.frutifrescainc.com,3.931487,12.610430000000001,FMP15536,EPA 2023,34.20477256747,-118.392990670573,success
"California Distilled Spirits, LLC",Distilleries,312140,12205 Locksley Ln Ste 11,Auburn,CA,Placer,95602,9165996541,www.californiadistilledspirits.com,5.494563,17.62407,FMP17505,EPA 2023,38.950344630486,-121.09698602083,success
California Family LLC,Retail Bakeries,311811,10250 Santa Monica Blvd # 2800,Los Angeles,CA,Los Angeles,90067,,,0.8867430000000001,2.8442700000000003,FMP630,EPA 2023,34.060015485275,-118.419837123475,success
California Favorite's,Retail Bakeries,311811,4830 Paradise Rd,Modesto,CA,Stanislaus,95358,2095688582,,23.640438,75.82782,FMP31752,EPA 2023,37.609060094096,-121.082129505134,success
California Fine Wine & Spirits LLC,Wineries,312130,5791 Five Star Blvd,Roseville,CA,Placer,95678,,,10.680507,34.258230000000005,FMP22183,EPA 2023,38.781886371575,-121.268503757101,success
"California Frozen Treats, Inc.",Retail Bakeries,311811,18627 Brookhurst St,Fountain Valley,CA,Orange,92708,7149647248,,20.934841,67.14949,FMP30461,EPA 2023,33.692623500913,-117.954340253365,success
"California Fruit and Tomato Kitchens, LLC",All Other Miscellaneous Food Manufacturing,311999,1785 Ashby Rd,Merced,CA,Merced,95348,5306666600,www.calfruittom.com,34.8592395,111.812655,FMP34411,EPA 2023,37.310672427397,-120.511556155027,success
